MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/glc/350-e-4matic-coupe/abril/FT-GLC-350%20e%204MATIC-Coupe.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/glc/glc-350-e-4matic-with-eq-hybrid-technology/julio/GLC_350_e_4MATIC_With_EQ_HYBRID_TECHNOLOGY.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/glc/glc-350-e-4matic-with-eq-hybrid-technology-coupe/julio/GLC_350_e_4MATIC_With_EQ_HYBRID_TECHNOLOGY_Coupe.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/gle/400-e-4matic-with-eq-hybrid-technology/julio/GLE_400_e_4MATIC_With_EQ_HYBRID_TECHNOLOGY.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/gle/450-4matic-sport-mh/julio/GLE_450_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/gle/450-4matic-coupe-mh/julio/GLE_450_4MATIC_Coupe_MH.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/gls/450-4matic-mh/julio/GLS_450_4MATIC_MH.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/clase-g/580-with-eq-technology/julio/G_580_WITH_EQ_TECHNOLOGY.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/clase-g/580-with-eq-technology-edition-one/julio/G_580_With_EQ_Technology_Edition_1.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqa/300-4matic/julio/EQA_300.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqb/300-4matic/julio/EQB_300_4MATIC.pdf,Ficha técnica,failed,
