brand,page_url,pdf_url,anchor_text,status,saved_path
CHANGAN,https://www.changan.mx/privacy.aspx,https://www.changan.mx/static/dealer-26415/Changan/Aviso-de-Privacidad/Solicitud_para_derechos_ARCO_Changan_M_xico_VF.pdf,solicitud de derechos ARCO.,saved,data/oem_specs/changan/Solicitud_para_derechos_ARCO_Changan_M_xico_VF.pdf
