brand,page_url,pdf_url,anchor_text,status,saved_path
GWM,https://www.gwm-mx.com/es/,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/es/vehicles.html,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/content/gwm/mx/es/test-drive-list,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/content/gwm/mx/es/models,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/es/offer,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/es/owner/care,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/care/mantenimiento-todas-junio2025-vertical.pdf,Consulta,saved,data/oem_specs/gwm/mantenimiento-todas-junio2025-vertical.pdf
GWM,https://www.gwm-mx.com/es/owner/care,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/es/owner/care/warranty,https://www.gwm-mx.com/content/dam/gwm/pages/language-masters/es/owner/support/warranty-guide/GWMMGarantia.pdf,Garantías,saved,data/oem_specs/gwm/GWMMGarantia.pdf
GWM,https://www.gwm-mx.com/es/owner/care/warranty,https://www.gwm-mx.com/content/dam/gwm/pages/language-masters/es/owner/care/roadside-asistance.pdf,Road Assistence​,saved,data/oem_specs/gwm/roadside-asistance.pdf
GWM,https://www.gwm-mx.com/es/owner/care/warranty,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/care/mantenimiento-todas-junio2025-vertical.pdf,Consulta,saved,data/oem_specs/gwm/mantenimiento-todas-junio2025-vertical.pdf
GWM,https://www.gwm-mx.com/es/owner/care/warranty,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/es/owner/support,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
GWM,https://www.gwm-mx.com/es/feedback,https://www.gwm-mx.com/content/dam/gwm/pages/mx/es/owner/support/Catálogo_Accesorios_Abril_2025.pdf,Accesorios,saved,data/oem_specs/gwm/Cat_logo_Accesorios_Abril_2025.pdf
